Prague/Libus
50.000 [deg N], 14.450 [deg E], 304 [m], 1 [timezone h], -30 [time ref. min]
m	dm	dy	h	mi	G_Gh	hs	G_Gex	G_Gh_hr	G_Dh	G_Gk	G_Dk	G_Bn	Ta	FF	G_Gcs	Td	PVprod
7	23	204	21	30	0	-10.7	0	0	0	0	0	0	23.6	0.7	0	15.7	0
7	23	204	21	45	0	-12.2	0	0	0	0	0	0	23.5	0.6	0	15.7	0
7	23	204	22	0	0	-13.6	0	0	0	0	0	0	23.4	0.6	0	15.8	0
7	23	204	22	15	0	-14.8	0	0	0	0	0	0	23.3	0.5	0	15.8	0
7	23	204	22	30	0	-15.9	0	0	0	0	0	0	23.2	0.4	0	15.8	0
7	23	204	22	45	0	-16.9	0	0	0	0	0	0	23.1	0.7	0	15.8	0
7	23	204	23	0	0	-17.8	0	0	0	0	0	0	23.0	0.9	0	15.8	0
7	23	204	23	15	0	-18.5	0	0	0	0	0	0	22.9	1.2	0	15.8	0
7	23	204	23	30	0	-19.0	0	0	0	0	0	0	22.8	1.5	0	15.9	0
7	23	204	23	45	0	-19.4	0	0	0	0	0	0	22.7	1.8	0	15.9	0
7	24	205	0	0	0	-19.7	0	0	0	0	0	0	22.8	2.2	0	15.9	0
7	24	205	0	15	0	-20.0	0	0	0	0	0	0	22.9	2.5	0	16.0	0
7	24	205	0	30	0	-19.9	0	0	0	0	0	0	22.9	2.9	0	16.0	0
7	24	205	0	45	0	-19.7	0	0	0	0	0	0	23.0	2.6	0	16.1	0
7	24	205	1	0	0	-19.3	0	0	0	0	0	0	23.1	2.2	0	16.2	0
7	24	205	1	15	0	-18.8	0	0	0	0	0	0	23.1	1.8	0	16.3	0
7	24	205	1	30	0	-18.1	0	0	0	0	0	0	23.2	1.4	0	16.4	0
7	24	205	1	45	0	-17.3	0	0	0	0	0	0	23.3	1.3	0	16.6	0
7	24	205	2	0	0	-16.3	0	0	0	0	0	0	23.3	1.2	0	16.7	0
7	24	205	2	15	0	-15.2	0	0	0	0	0	0	23.3	1.0	0	16.9	0
7	24	205	2	30	0	-14.0	0	0	0	0	0	0	23.4	0.9	0	17.0	0
7	24	205	2	45	0	-12.7	0	0	0	0	0	0	23.4	0.9	0	16.9	0
7	24	205	3	0	0	-11.2	0	0	0	0	0	0	23.4	1.0	0	16.7	0
7	24	205	3	15	0	-9.7	0	0	0	0	0	0	23.4	1.0	0	16.5	0
7	24	205	3	30	0	-8.0	0	0	0	0	0	0	23.5	1.1	0	16.3	0
7	24	205	3	45	0	-6.2	0	0	0	0	0	0	23.5	0.9	0	16.4	0
7	24	205	4	0	0	-4.4	0	0	0	0	0	0	23.5	0.8	0	16.6	0
7	24	205	4	15	0	-2.5	0	1	0	0	0	0	23.5	0.6	0	16.7	0
7	24	205	4	30	0	-0.5	2	1	0	0	0	0	23.6	0.4	0	16.9	0
7	24	205	4	45	2	1.6	36	1	2	2	2	0	23.6	0.4	22	17.0	2
7	24	205	5	0	4	3.7	85	1	4	4	4	0	23.6	0.4	42	17.2	4
7	24	205	5	15	7	5.8	135	10	7	7	7	0	23.7	0.4	67	17.4	6
7	24	205	5	30	9	8.1	185	10	9	9	9	0	23.7	0.4	98	17.5	7
7	24	205	5	45	10	10.3	237	10	10	10	10	0	23.8	0.4	134	17.7	8
7	24	205	6	0	15	12.6	289	10	15	15	15	0	23.8	0.3	172	17.9	12
7	24	205	6	15	9	15.0	341	24	9	9	9	0	23.9	0.3	213	18.1	7
7	24	205	6	30	14	17.3	393	24	14	14	14	0	23.9	0.2	255	18.2	11
7	24	205	6	45	22	19.7	446	24	22	22	22	0	24.3	0.4	299	18.4	18
7	24	205	7	0	51	22.1	497	24	51	51	51	0	25.1	0.7	343	18.6	42
7	24	205	7	15	305	24.5	548	397	128	305	128	424	25.9	0.9	387	18.8	241
7	24	205	7	30	373	26.9	598	397	105	373	105	592	26.6	1.2	431	19.0	291
7	24	205	7	45	428	29.3	647	397	93	428	93	685	27.5	1.4	475	19.3	330
7	24	205	8	0	480	31.7	695	397	81	480	81	758	28.4	1.6	518	19.6	366
7	24	205	8	15	651	34.1	741	680	131	651	131	927	29.5	1.8	559	19.9	484
7	24	205	8	30	650	36.5	786	680	122	650	122	888	30.7	2.0	600	20.2	478
7	24	205	8	45	682	38.8	829	680	87	682	87	950	31.0	1.9	639	20.0	500
7	24	205	9	0	738	41.1	869	680	121	738	121	939	30.6	1.9	675	19.7	538
7	24	205	9	15	100	43.3	908	99	100	100	100	0	30.1	1.8	710	19.4	78
7	24	205	9	30	119	45.5	944	99	119	119	119	0	29.1	1.7	743	19.1	94
7	24	205	9	45	98	47.6	977	99	98	98	98	0	29.1	1.9	774	19.0	78
7	24	205	10	0	78	49.6	1008	99	78	78	78	0	30.0	2.0	802	18.9	62
7	24	205	10	15	307	51.5	1036	360	285	307	285	28	30.6	2.2	827	18.8	236
7	24	205	10	30	298	53.3	1061	360	266	298	266	40	31.1	2.4	850	18.7	228
7	24	205	10	45	398	54.9	1082	360	323	398	323	92	31.5	2.7	870	18.7	302
7	24	205	11	0	436	56.4	1101	360	287	436	287	178	32.1	3.0	887	18.8	327
7	24	205	11	15	755	57.6	1117	849	270	755	270	574	32.9	3.3	901	18.9	544
7	24	205	11	30	890	58.6	1129	849	123	890	123	898	33.8	3.6	912	18.9	625
7	24	205	11	45	873	59.3	1138	849	159	873	159	830	34.3	3.5	920	18.9	612
7	24	205	12	0	877	59.8	1143	849	153	877	153	837	34.1	3.5	926	18.8	616
7	24	205	12	15	744	60.0	1145	571	290	744	290	525	33.9	3.4	927	18.8	527
7	24	205	12	30	555	59.9	1144	571	393	555	393	188	33.8	3.3	926	18.7	407
7	24	205	12	45	482	59.5	1139	571	378	482	378	120	33.6	3.6	922	18.5	357
7	24	205	13	0	551	58.8	1131	571	390	551	390	187	33.7	3.8	914	18.1	404
7	24	205	13	15	347	57.8	1119	283	304	347	304	51	34.0	4.1	904	17.8	259
7	24	205	13	30	508	56.6	1105	283	308	508	308	240	34.0	4.4	890	17.5	372
7	24	205	13	45	130	55.2	1086	283	130	130	130	1	34.0	3.9	874	17.3	100
7	24	205	14	0	141	53.7	1065	283	105	141	105	46	33.7	3.4	854	17.2	109
7	24	205	14	15	263	51.9	1041	451	254	263	254	12	33.9	2.9	832	17.0	199
7	24	205	14	30	554	50.0	1014	451	310	554	310	319	34.8	2.4	807	16.8	405
7	24	205	14	45	570	48.0	983	451	310	570	310	349	35.3	2.2	780	16.7	412
7	24	205	15	0	417	45.9	951	451	337	417	337	112	34.9	2.0	750	16.6	309
7	24	205	15	15	323	43.8	915	245	288	323	288	50	34.1	1.7	717	16.4	242
7	24	205	15	30	264	41.5	877	245	252	264	252	18	33.7	1.5	683	16.3	201
7	24	205	15	45	215	39.3	837	245	209	215	209	10	33.6	2.3	646	16.6	164
7	24	205	16	0	179	36.9	795	245	169	179	169	17	33.4	3.1	608	16.8	137
7	24	205	16	15	51	34.6	750	43	51	51	51	0	33.4	3.9	568	17.1	40
7	24	205	16	30	48	32.2	705	43	48	48	48	0	33.2	4.7	526	17.4	38
7	24	205	16	45	43	29.8	657	43	43	43	43	0	32.9	4.2	484	18.1	34
7	24	205	17	0	32	27.4	608	43	32	32	32	0	32.7	3.5	440	19.0	25
7	24	205	17	15	53	25.0	558	104	53	53	53	0	32.5	2.9	396	19.8	41
7	24	205	17	30	80	22.6	508	104	80	80	80	0	32.3	2.2	352	20.6	62
7	24	205	17	45	114	20.2	456	104	111	114	111	8	32.1	2.3	308	19.8	89
7	24	205	18	0	169	17.8	404	104	112	169	112	188	32.0	2.4	264	19.0	131
7	24	205	18	15	227	15.4	352	117	84	227	84	537	31.8	2.6	222	18.2	175
7	24	205	18	30	129	13.1	300	117	76	129	76	227	31.7	2.7	180	17.3	100
7	24	205	18	45	67	10.8	248	117	61	67	61	31	31.5	2.5	141	17.3	53
7	24	205	19	0	43	8.5	196	117	40	43	40	19	31.3	2.4	105	17.4	34
7	24	205	19	15	16	6.3	145	8	16	16	16	0	31.1	2.2	73	17.4	13
7	24	205	19	30	12	4.1	95	8	12	12	12	0	30.8	2.0	46	17.4	9
7	24	205	19	45	4	2.0	46	8	4	4	4	0	30.6	1.9	26	17.6	4
7	24	205	20	0	0	-0.1	5	8	0	0	0	0	30.4	1.8	3	17.8	0
7	24	205	20	15	0	-2.1	0	0	0	0	0	0	30.1	1.6	0	18.0	0
7	24	205	20	30	0	-4.0	0	0	0	0	0	0	29.9	1.5	0	18.2	0
7	24	205	20	45	0	-5.9	0	0	0	0	0	0	29.7	1.5	0	18.3	0
7	24	205	21	0	0	-7.7	0	0	0	0	0	0	29.4	1.5	0	18.3	0
7	24	205	21	15	0	-9.3	0	0	0	0	0	0	29.2	1.5	0	18.4	0
7	24	205	21	30	0	-10.9	0	0	0	0	0	0	29.0	1.5	0	18.4	0
7	24	205	21	45	0	-12.4	0	0	0	0	0	0	28.7	1.4	0	18.5	0
7	24	205	22	0	0	-13.8	0	0	0	0	0	0	28.5	1.2	0	18.7	0
7	24	205	22	15	0	-15.0	0	0	0	0	0	0	28.2	1.1	0	18.8	0
7	24	205	22	30	0	-16.1	0	0	0	0	0	0	28.0	0.9	0	18.9	0
7	24	205	22	45	0	-17.1	0	0	0	0	0	0	27.8	1.1	0	18.9	0
7	24	205	23	0	0	-18.0	0	0	0	0	0	0	27.5	1.3	0	18.8	0
7	24	205	23	15	0	-18.7	0	0	0	0	0	0	27.3	1.6	0	18.7	0
7	24	205	23	30	0	-19.2	0	0	0	0	0	0	27.1	1.8	0	18.7	0
7	24	205	23	45	0	-19.6	0	0	0	0	0	0	26.8	2.1	0	19.2	0
7	25	206	0	0	0	-19.9	0	0	0	0	0	0	26.5	2.3	0	19.7	0
7	25	206	0	15	0	-20.2	0	0	0	0	0	0	26.2	2.6	0	20.2	0
7	25	206	0	30	0	-20.1	0	0	0	0	0	0	25.9	2.9	0	20.7	0
7	25	206	0	45	0	-19.9	0	0	0	0	0	0	25.6	3.7	0	20.7	0
7	25	206	1	0	0	-19.5	0	0	0	0	0	0	25.4	4.5	0	20.7	0
7	25	206	1	15	0	-19.0	0	0	0	0	0	0	25.1	5.4	0	20.7	0
7	25	206	1	30	0	-18.3	0	0	0	0	0	0	24.8	6.2	0	20.7	0
7	25	206	1	45	0	-17.5	0	0	0	0	0	0	24.6	6.3	0	20.7	0
7	25	206	2	0	0	-16.5	0	0	0	0	0	0	24.4	6.3	0	20.7	0
7	25	206	2	15	0	-15.4	0	0	0	0	0	0	24.3	6.3	0	20.7	0
7	25	206	2	30	0	-14.2	0	0	0	0	0	0	24.1	6.3	0	20.7	0
7	25	206	2	45	0	-12.9	0	0	0	0	0	0	24.0	5.6	0	20.7	0
7	25	206	3	0	0	-11.4	0	0	0	0	0	0	23.9	4.9	0	20.7	0
7	25	206	3	15	0	-9.9	0	0	0	0	0	0	23.8	4.1	0	20.7	0
7	25	206	3	30	0	-8.2	0	0	0	0	0	0	23.7	3.4	0	20.7	0
7	25	206	3	45	0	-6.4	0	0	0	0	0	0	23.6	3.3	0	20.7	0
7	25	206	4	0	0	-4.6	0	0	0	0	0	0	23.6	3.3	0	20.7	0
7	25	206	4	15	0	-2.7	0	1	0	0	0	0	23.6	3.3	0	20.7	0
7	25	206	4	30	0	-0.7	1	1	0	0	0	0	23.6	3.3	0	20.7	0
7	25	206	4	45	1	1.4	32	1	1	1	1	0	23.7	3.6	19	20.7	1
7	25	206	5	0	4	3.5	81	1	4	4	4	0	23.8	3.8	40	20.7	3
7	25	206	5	15	13	5.7	131	47	13	13	13	0	24.0	4.1	65	20.7	10
7	25	206	5	30	31	7.9	182	47	31	31	31	2	24.1	4.4	95	20.7	25
7	25	206	5	45	48	10.2	233	47	48	48	48	0	24.3	4.4	130	20.5	39
7	25	206	6	0	95	12.5	285	47	80	95	80	70	24.6	4.4	168	20.3	78
7	25	206	6	15	113	14.8	338	124	102	113	102	45	24.8	4.4	209	20.1	92
7	25	206	6	30	122	17.1	390	124	116	122	116	23	25.0	4.4	251	19.9	99
7	25	206	6	45	125	19.5	442	124	122	125	122	10	25.3	4.8	294	19.9	101
7	25	206	7	0	136	21.9	494	124	132	136	132	12	25.6	5.3	338	19.9	109
7	25	206	7	15	164	24.3	545	213	153	164	153	28	25.8	5.8	382	19.9	132
7	25	206	7	30	217	26.7	595	213	182	217	182	79	26.1	6.3	426	19.9	173
7	25	206	7	45	199	29.1	644	213	184	199	184	30	26.4	5.5	470	19.9	158
7	25	206	8	0	271	31.5	692	213	222	271	222	92	26.7	4.6	513	19.9	214
7	25	206	8	15	260	33.9	738	297	224	260	224	66	27.0	3.7	554	19.9	204
7	25	206	8	30	322	36.3	783	297	259	322	259	107	27.4	2.8	595	19.9	251
7	25	206	8	45	279	38.6	826	297	253	279	253	43	27.6	2.7	633	19.6	219
7	25	206	9	0	326	40.9	866	297	278	326	278	74	27.7	2.8	670	19.3	254
7	25	206	9	15	329	43.2	905	303	297	329	297	46	27.9	2.8	705	19.0	256
7	25	206	9	30	299	45.3	941	303	284	299	284	21	28.1	2.9	738	18.7	232
7	25	206	9	45	272	47.4	974	303	264	272	264	12	28.2	2.5	769	18.7	213
7	25	206	10	0	310	49.5	1005	303	289	310	289	28	28.3	2.0	797	18.7	242
7	25	206	10	15	348	51.4	1033	333	323	348	323	32	28.6	1.6	822	18.8	269
7	25	206	10	30	351	53.1	1058	333	327	351	327	30	28.9	1.1	845	18.8	271
7	25	206	10	45	338	54.7	1080	333	321	338	321	21	29.0	1.1	865	19.3	261
7	25	206	11	0	294	56.2	1099	333	278	294	278	20	29.0	1.0	882	19.7	229
7	25	206	11	15	327	57.4	1114	399	312	327	312	17	29.1	1.0	896	20.2	253
7	25	206	11	30	369	58.4	1127	399	347	369	347	26	29.3	0.9	907	20.6	284
7	25	206	11	45	408	59.1	1135	399	376	408	376	37	29.6	1.0	915	20.3	312
7	25	206	12	0	492	59.6	1141	399	407	492	407	99	29.9	1.1	920	19.9	372
7	25	206	12	15	440	59.8	1143	451	397	440	397	51	30.1	1.3	922	19.4	334
7	25	206	12	30	442	59.7	1142	451	394	442	394	56	30.2	1.4	921	19.0	335
7	25	206	12	45	461	59.3	1137	451	403	461	403	67	30.3	1.6	917	18.6	348
7	25	206	13	0	463	58.6	1129	451	399	463	399	75	30.5	1.9	909	18.1	349
7	25	206	13	15	526	57.6	1117	446	397	526	397	153	30.7	2.1	899	17.7	394
7	25	206	13	30	364	56.4	1102	446	340	364	340	29	30.8	2.4	885	17.2	277
7	25	206	13	45	393	55.0	1084	446	359	393	359	41	30.6	2.0	869	17.3	299
7	25	206	14	0	499	53.5	1063	446	368	499	368	165	30.8	1.6	849	17.4	376
7	25	206	14	15	305	51.7	1039	376	291	305	291	18	31.1	1.2	827	17.4	233
7	25	206	14	30	398	49.9	1011	376	346	398	346	69	31.0	0.8	802	17.5	302
7	25	206	14	45	364	47.9	981	376	325	364	325	52	31.0	0.8	775	17.5	277
7	25	206	15	0	439	45.8	948	376	334	439	334	147	31.1	0.7	745	17.5	332
7	25	206	15	15	341	43.6	913	311	311	341	311	43	31.2	0.7	712	17.6	260
7	25	206	15	30	322	41.4	875	311	295	322	295	41	31.1	0.6	678	17.6	246
7	25	206	15	45	305	39.1	834	311	279	305	279	41	30.9	0.6	641	17.5	234
7	25	206	16	0	277	36.8	792	311	254	277	254	38	30.9	0.6	603	17.5	213
7	25	206	16	15	91	34.4	748	253	91	91	91	0	31.0	0.5	563	17.4	71
7	25	206	16	30	260	32.0	702	253	191	260	191	131	31.0	0.5	521	17.4	201
7	25	206	16	45	465	29.6	654	253	190	465	190	558	31.0	0.5	479	17.4	349
7	25	206	17	0	118	27.2	605	253	101	118	101	38	30.8	0.5	435	17.5	92
7	25	206	17	15	191	24.8	555	157	175	191	175	40	30.7	0.5	392	17.5	149
7	25	206	17	30	162	22.4	504	157	152	162	152	27	30.6	0.5	347	17.6	127
7	25	206	17	45	139	20.0	453	157	132	139	132	18	30.5	0.7	303	17.6	109
7	25	206	18	0	136	17.6	401	157	124	136	124	42	30.3	0.9	260	17.5	107
7	25	206	18	15	120	15.3	349	83	95	120	95	96	30.1	1.2	217	17.5	95
7	25	206	18	30	108	12.9	296	83	83	108	83	109	30.0	1.4	176	17.4	85
7	25	206	18	45	66	10.6	244	83	62	66	62	18	29.8	1.2	138	17.3	52
7	25	206	19	0	36	8.4	192	83	34	36	34	19	29.6	0.9	102	17.3	29
7	25	206	19	15	25	6.1	141	9	24	25	24	9	29.4	0.7	70	17.2	20
7	25	206	19	30	11	3.9	91	9	11	11	11	0	29.2	0.4	44	17.2	8
7	25	206	19	45	1	1.8	42	9	1	1	1	0	28.9	0.4	24	17.3	1
7	25	206	20	0	0	-0.3	3	9	0	0	0	0	28.4	0.4	1	17.4	0
7	25	206	20	15	0	-2.3	0	0	0	0	0	0	27.9	0.4	0	17.5	0
7	25	206	20	30	0	-4.2	0	0	0	0	0	0	27.4	0.4	0	17.6	0
7	25	206	20	45	0	-6.1	0	0	0	0	0	0	27.0	0.4	0	17.4	0
7	25	206	21	0	0	-7.8	0	0	0	0	0	0	26.5	0.3	0	17.2	0
7	25	206	21	15	0	-9.5	0	0	0	0	0	0	26.0	0.3	0	17.1	0
7	25	206	21	30	0	-11.1	0	0	0	0	0	0	25.6	0.2	0	16.9	0
7	25	206	21	45	0	-12.6	0	0	0	0	0	0	25.1	0.3	0	16.9	0
7	25	206	22	0	0	-14.0	0	0	0	0	0	0	24.6	0.4	0	17.0	0
7	25	206	22	15	0	-15.2	0	0	0	0	0	0	24.2	0.5	0	17.0	0
7	25	206	22	30	0	-16.3	0	0	0	0	0	0	23.7	0.6	0	17.1	0
7	25	206	22	45	0	-17.3	0	0	0	0	0	0	23.2	0.6	0	16.9	0
7	25	206	23	0	0	-18.2	0	0	0	0	0	0	22.8	0.7	0	16.7	0
7	25	206	23	15	0	-18.9	0	0	0	0	0	0	22.3	0.7	0	16.6	0
7	25	206	23	30	0	-19.4	0	0	0	0	0	0	21.8	0.8	0	16.4	0
7	25	206	23	45	0	-19.9	0	0	0	0	0	0	21.4	0.7	0	16.5	0
7	26	207	0	0	0	-20.1	0	0	0	0	0	0	21.0	0.5	0	16.7	0
7	26	207	0	15	0	-20.4	0	0	0	0	0	0	20.6	0.4	0	16.8	0
7	26	207	0	30	0	-20.4	0	0	0	0	0	0	20.2	0.2	0	17.0	0
7	26	207	0	45	0	-20.1	0	0	0	0	0	0	19.8	0.2	0	16.8	0
7	26	207	1	0	0	-19.8	0	0	0	0	0	0	19.4	0.2	0	16.6	0
7	26	207	1	15	0	-19.2	0	0	0	0	0	0	19.0	0.3	0	16.5	0
7	26	207	1	30	0	-18.5	0	0	0	0	0	0	18.6	0.3	0	16.3	0
7	26	207	1	45	0	-17.7	0	0	0	0	0	0	18.3	0.3	0	16.0	0
7	26	207	2	0	0	-16.8	0	0	0	0	0	0	18.0	0.3	0	15.8	0
7	26	207	2	15	0	-15.7	0	0	0	0	0	0	17.8	0.4	0	15.5	0
7	26	207	2	30	0	-14.4	0	0	0	0	0	0	17.6	0.4	0	15.3	0
7	26	207	2	45	0	-13.1	0	0	0	0	0	0	17.4	0.8	0	15.1	0
7	26	207	3	0	0	-11.6	0	0	0	0	0	0	17.2	1.2	0	14.9	0
7	26	207	3	15	0	-10.0	0	0	0	0	0	0	17.1	1.6	0	14.8	0
7	26	207	3	30	0	-8.4	0	0	0	0	0	0	16.9	2.0	0	14.6	0
7	26	207	3	45	0	-6.6	0	0	0	0	0	0	16.8	1.7	0	14.6	0
7	26	207	4	0	0	-4.8	0	0	0	0	0	0	16.8	1.3	0	14.7	0
7	26	207	4	15	0	-2.8	0	3	0	0	0	0	16.8	0.9	0	14.8	0
7	26	207	4	30	0	-0.9	0	3	0	0	0	0	16.8	0.5	0	14.9	0
7	26	207	4	45	2	1.2	28	3	2	2	2	0	16.9	0.6	15	15.0	2
7	26	207	5	0	10	3.3	77	3	10	10	10	0	17.3	0.7	34	15.2	8
7	26	207	5	15	53	5.5	127	96	31	53	31	227	17.6	0.8	56	15.4	45
7	26	207	5	30	81	7.7	178	96	40	81	40	298	17.9	0.9	82	15.6	68
7	26	207	5	45	110	10.0	230	96	55	110	55	320	18.3	0.9	113	15.6	92
7	26	207	6	0	141	12.3	282	96	83	141	83	273	18.7	0.9	147	15.7	117
7	26	207	6	15	189	14.6	334	233	57	189	57	524	19.1	0.8	184	15.8	156
7	26	207	6	30	223	17.0	386	233	66	223	66	536	19.6	0.8	223	15.8	183
7	26	207	6	45	253	19.4	439	233	94	253	94	479	20.0	0.8	263	15.7	206
7	26	207	7	0	268	21.8	490	233	117	268	117	409	20.5	0.8	305	15.5	218
7	26	207	7	15	354	24.2	542	391	67	354	67	701	21.0	0.8	346	15.3	285
7	26	207	7	30	384	26.6	592	391	81	384	81	676	21.5	0.8	388	15.2	307
7	26	207	7	45	407	29.0	641	391	112	407	112	611	22.0	0.9	430	15.1	324
7	26	207	8	0	442	31.4	689	391	121	442	121	616	22.6	1.1	471	15.1	349
7	26	207	8	15	506	33.8	735	543	91	506	91	747	23.2	1.2	511	15.0	396
7	26	207	8	30	530	36.1	780	543	115	530	115	704	23.8	1.4	550	14.9	411
7	26	207	8	45	566	38.5	823	543	122	566	122	713	24.3	1.4	587	14.6	436
7	26	207	9	0	602	40.8	864	543	125	602	125	730	24.7	1.4	623	14.2	461
7	26	207	9	15	625	43.0	902	664	148	625	148	700	25.2	1.5	657	13.8	476
7	26	207	9	30	662	45.2	938	664	145	662	145	728	25.7	1.5	689	13.5	500
7	26	207	9	45	690	47.3	972	664	152	690	152	733	26.2	1.6	718	13.3	519
7	26	207	10	0	712	49.3	1003	664	166	712	166	721	26.6	1.7	746	13.2	533
7	26	207	10	15	751	51.2	1031	763	146	751	146	778	27.1	1.9	770	13.1	558
7	26	207	10	30	754	52.9	1056	763	185	754	185	713	27.5	2.0	792	13.0	558
7	26	207	10	45	761	54.5	1078	763	211	761	211	675	27.9	1.7	812	13.2	562
7	26	207	11	0	785	56.0	1096	763	202	785	202	703	28.2	1.4	828	13.5	577
7	26	207	11	15	769	57.2	1112	814	248	769	248	620	28.6	1.0	842	13.8	565
7	26	207	11	30	807	58.2	1124	814	214	807	214	699	28.9	0.7	853	14.0	589
7	26	207	11	45	837	58.9	1133	814	174	837	174	773	29.3	1.0	861	13.8	607
7	26	207	12	0	844	59.4	1139	814	173	844	173	779	29.6	1.2	866	13.6	610
7	26	207	12	15	825	59.6	1141	817	212	825	212	710	29.9	1.5	868	13.3	597
7	26	207	12	30	831	59.4	1139	817	196	831	196	737	30.1	1.8	866	13.1	600
7	26	207	12	45	820	59.0	1135	817	209	820	209	712	30.3	2.5	862	13.0	592
7	26	207	13	0	791	58.4	1126	817	241	791	241	647	30.5	3.3	855	12.9	573
7	26	207	13	15	812	57.4	1115	777	195	812	195	732	30.7	4.0	845	12.7	587
7	26	207	13	30	789	56.2	1100	777	210	789	210	697	30.9	4.8	832	12.6	570
7	26	207	13	45	787	54.9	1082	777	177	787	177	746	31.0	4.3	815	12.6	569
7	26	207	14	0	720	53.3	1061	777	232	720	232	608	31.1	3.8	797	12.5	524
7	26	207	14	15	685	51.5	1036	695	248	685	248	558	31.1	3.3	775	12.5	501
7	26	207	14	30	712	49.7	1009	695	174	712	174	707	31.2	2.7	751	12.4	520
7	26	207	14	45	710	47.7	979	695	133	710	133	780	31.4	2.6	724	12.4	517
7	26	207	15	0	671	45.6	946	695	146	671	146	735	31.4	2.5	695	12.4	491
7	26	207	15	15	619	43.5	910	577	167	619	167	658	31.3	2.3	664	12.4	456
7	26	207	15	30	591	41.2	872	577	153	591	153	664	31.2	2.2	630	12.4	437
7	26	207	15	45	547	38.9	832	577	161	547	161	613	31.2	2.1	595	12.5	407
7	26	207	16	0	525	36.6	789	577	133	525	133	657	31.0	2.0	558	12.6	392
7	26	207	16	15	466	34.3	745	434	159	466	159	545	31.1	1.9	519	12.7	350
7	26	207	16	30	448	31.9	699	434	126	448	126	610	31.0	1.8	479	12.8	338
7	26	207	16	45	426	29.5	651	434	94	426	94	676	30.8	1.7	439	12.6	323
7	26	207	17	0	396	27.1	602	434	79	396	79	695	30.5	1.5	397	12.3	301
7	26	207	17	15	331	24.7	552	274	115	331	115	518	30.3	1.4	355	12.1	254
7	26	207	17	30	291	22.3	501	274	99	291	99	506	30.0	1.2	313	11.9	225
7	26	207	17	45	259	19.9	450	274	92	259	92	490	29.7	1.5	272	11.9	201
7	26	207	18	0	214	17.5	397	274	87	214	87	422	29.3	1.8	231	11.9	167
7	26	207	18	15	169	15.1	345	127	84	169	84	327	29.0	2.1	192	11.9	133
7	26	207	18	30	142	12.8	293	127	71	142	71	321	28.6	2.4	155	11.9	112
7	26	207	18	45	112	10.5	240	127	54	112	54	317	28.2	2.6	120	11.8	89
7	26	207	19	0	85	8.2	189	127	44	85	44	291	27.8	2.7	88	11.8	68
7	26	207	19	15	23	6.0	138	10	23	23	23	0	27.4	2.9	61	11.8	18
7	26	207	19	30	14	3.8	87	10	14	14	14	0	27.0	3.1	38	11.7	11
7	26	207	19	45	4	1.6	38	10	4	4	4	0	26.6	2.7	20	11.8	3
7	26	207	20	0	0	-0.4	2	10	0	0	0	0	26.2	2.3	0	11.9	0
7	26	207	20	15	0	-2.4	0	0	0	0	0	0	25.7	1.9	0	12.1	0
7	26	207	20	30	0	-4.4	0	0	0	0	0	0	25.3	1.4	0	12.2	0
7	26	207	20	45	0	-6.2	0	0	0	0	0	0	24.9	1.3	0	12.2	0
7	26	207	21	0	0	-8.0	0	0	0	0	0	0	24.4	1.2	0	12.1	0
7	26	207	21	15	0	-9.7	0	0	0	0	0	0	24.0	1.0	0	12.1	0
7	26	207	21	30	0	-11.3	0	0	0	0	0	0	23.6	0.9	0	12.0	0
7	26	207	21	45	0	-12.8	0	0	0	0	0	0	23.1	0.9	0	12.2	0
7	26	207	22	0	0	-14.2	0	0	0	0	0	0	22.7	0.9	0	12.4	0
7	26	207	22	15	0	-15.4	0	0	0	0	0	0	22.3	0.8	0	12.6	0
7	26	207	22	30	0	-16.5	0	0	0	0	0	0	21.8	0.8	0	12.8	0
7	26	207	22	45	0	-17.5	0	0	0	0	0	0	21.4	0.7	0	12.6	0
7	26	207	23	0	0	-18.4	0	0	0	0	0	0	21.0	0.5	0	12.4	0
7	26	207	23	15	0	-19.1	0	0	0	0	0	0	20.5	0.4	0	12.1	0
7	26	207	23	30	0	-19.7	0	0	0	0	0	0	20.1	0.2	0	11.9	0
7	26	207	23	45	0	-20.1	0	0	0	0	0	0	19.8	0.3	0	11.7	0
7	27	208	0	0	0	-20.3	0	0	0	0	0	0	19.5	0.5	0	11.6	0
7	27	208	0	15	0	-20.6	0	0	0	0	0	0	19.3	0.6	0	11.4	0
7	27	208	0	30	0	-20.6	0	0	0	0	0	0	19.1	0.8	0	11.2	0
7	27	208	0	45	0	-20.4	0	0	0	0	0	0	18.9	1.2	0	11.3	0
7	27	208	1	0	0	-20.0	0	0	0	0	0	0	18.6	1.6	0	11.3	0
7	27	208	1	15	0	-19.4	0	0	0	0	0	0	18.4	2.0	0	11.4	0
7	27	208	1	30	0	-18.8	0	0	0	0	0	0	18.2	2.4	0	11.5	0
7	27	208	1	45	0	-17.9	0	0	0	0	0	0	18.0	3.2	0	11.5	0
7	27	208	2	0	0	-17.0	0	0	0	0	0	0	17.9	4.1	0	11.6	0
7	27	208	2	15	0	-15.9	0	0	0	0	0	0	17.8	5.0	0	11.6	0
7	27	208	2	30	0	-14.6	0	0	0	0	0	0	17.6	5.8	0	11.7	0
7	27	208	2	45	0	-13.3	0	0	0	0	0	0	17.5	5.9	0	11.6	0
